emp_no,first_name,last_name,to_date
275487,Chaosheng,Bolsens,9999-01-01
275501,Khun,Poupard,9999-01-01
275502,Hailing,Muntz,9999-01-01
275504,Aluzio,Bahi,9999-01-01
275509,Lobel,Beznosov,9999-01-01
275510,Berry,Murthy,9999-01-01
275512,Sham,Denny,9999-01-01
275515,Gurbir,Qiwen,2001-06-13
275516,Mang,Taubman,9999-01-01
275517,Sungwon,Kambil,9999-01-01
275523,Shiv,Khalid,9999-01-01
275527,Arnould,Swick,9999-01-01
275531,Doohun,Macedo,9999-01-01
275532,Denis,Katiyar,9999-01-01
275533,Takanari,Muhling,9999-01-01
275534,Troy,Oxman,9999-01-01
275539,Ebru,Michaels,1990-05-08
275542,Magy,Assaf,1991-03-12
275543,Odysseas,Kuzuoka,9999-01-01
275545,Dinkar,Mitina,9999-01-01
275546,Gay,DuCasse,9999-01-01
275549,LiMin,Usdin,9999-01-01
275552,Sachin,Passafiume,1998-04-10
275555,Rosita,Merle,2000-05-04
275556,Jiakeng,Grandbois,1997-01-19
275559,Dhritiman,Fasbender,1991-04-02
275562,Ohad,Magliocco,2000-01-17
275564,Mrinalini,Figueira,9999-01-01
275565,Frederique,Bail,9999-01-01
275566,Maja,Birrer,9999-01-01
275568,Uwe,Bottner,9999-01-01
275569,Szabolcs,Pluym,9999-01-01
275570,Masaru,Streit,9999-01-01
275577,Shaz,Benveniste,9999-01-01
275579,Joydip,Llado,9999-01-01
275581,Honglan,Azulay,9999-01-01
275582,Goh,Khalil,2002-02-11
275583,Lein,Przulj,1999-04-11
275584,Stafford,Landherr,1996-10-22
275588,Xumin,Peak,9999-01-01
275593,Jaques,Androutsos,1999-12-18
275599,Toshimi,Cichocki,9999-01-01
275602,Gil,Ulupinar,1996-12-02
275603,Siddarth,Rehfuss,9999-01-01
275606,Stamatina,Alpay,9999-01-01
275607,Jaihie,Ligten,9999-01-01
275610,Remzi,Eickenmeyer,9999-01-01
275612,Roded,Chvatal,9999-01-01
275617,Khalid,Barbanera,2000-02-18
275620,Arunas,Yetim,9999-01-01
275622,Ennio,Emiris,9999-01-01
275624,Yucai,Herbst,9999-01-01
275626,Stevo,Kilgore,9999-01-01
275627,Avishai,Luby,9999-01-01
275630,Tokuyasu,Birch,9999-01-01
275634,Zhiwei,Beerel,9999-01-01
275639,Kasturi,Claffy,9999-01-01
275641,Oldrich,Ulupinar,9999-01-01
275643,Premsyl,Setiz,9999-01-01
275648,Shaz,Marchegay,9999-01-01
275661,Ramzi,Falck,9999-01-01
275665,Ibibia,Rodiger,9999-01-01
275669,Kiyomitsu,Coors,9999-01-01
275674,Xiong,Leppanen,9999-01-01
275675,Hitomi,Shanbhogue,9999-01-01
275678,Josyula,Luit,9999-01-01
275681,Ramya,Peyn,2000-03-25
275683,Froduald,Jarecki,9999-01-01
275686,Frederique,Denny,9999-01-01
275688,Arno,Mamelak,9999-01-01
275689,Nevio,McDermid,9999-01-01
275692,Arfst,Soloway,9999-01-01
275700,Jacopo,Henseler,9999-01-01
275701,Mads,Gerteisen,9999-01-01
275702,Hailing,Raczkowsky,2002-05-01
275703,Panayotis,Unni,9999-01-01
275706,Arfst,Mandell,9999-01-01
275707,Junsik,Skrikant,9999-01-01
275710,Abdelwaheb,Hofmeyr,9999-01-01
275711,Foong,Minakawa,2001-04-02
275712,Sverrir,Karnin,9999-01-01
275719,Licheng,Nollmann,9999-01-01
275720,Zeljko,Leuchs,9999-01-01
275721,Shigeichiro,Farrar,9999-01-01
275722,Supot,Tsunoo,9999-01-01
275724,Marke,Tzvieli,2002-04-14
275729,Yunming,Gargeya,1996-06-22
275735,Chinya,Compeau,9999-01-01
275739,Patricio,Snyers,9999-01-01
275741,Anoosh,Riefers,9999-01-01
275747,Heping,Bruckman,9999-01-01
275751,Pohua,Restivo,9999-01-01
275752,Chriss,Lorin,9999-01-01
275754,Debatosh,Rosaz,9999-01-01
275755,Yagil,Comyn,2002-07-24
275757,Foong,Peron,9999-01-01
275762,Hugh,Brlek,9999-01-01
275766,Tadanori,Eterovic,9999-01-01
275767,Uinam,Varker,9999-01-01
275770,Udaiprakash,Chaudhury,9999-01-01
275775,Dung,Oppitz,9999-01-01
275785,Piyush,Lambe,2002-03-19
275792,Martine,Camarinopoulos,9999-01-01
275798,Anneke,Gente,9999-01-01
275803,Jaroslava,Erdmenger,9999-01-01
275805,Susanta,Billingsley,1995-04-25
275808,Vitali,Swiler,9999-01-01
275809,Leni,Karlin,1989-10-11
275810,Idoia,Kolvik,9999-01-01
275811,Sailaja,McAlpine,9999-01-01
275814,Hilary,Jording,9999-01-01
275816,Rosalyn,Kavvadias,9999-01-01
275818,Lunjin,Narahara,9999-01-01
275819,Tiina,Thibadeau,9999-01-01
275821,Petter,Ghelli,9999-01-01
275823,Boaz,Kilgore,9999-01-01
275824,Sivanarayana,Brookman,1993-02-16
275828,Yifei,Terlouw,9999-01-01
275834,Martial,Yamaashi,9999-01-01
275835,Suebskul,Marzano,9999-01-01
275837,Claude,Colorni,9999-01-01
275839,Mang,Gomatam,1998-08-03
275844,Giri,Morrey,9999-01-01
275847,Fay,Streng,9999-01-01
275848,Vivian,Sgarro,1996-10-21
275851,Panayotis,Glowinski,9999-01-01
275854,Szabolcs,Kavraki,9999-01-01
275858,Tse,Krupka,9999-01-01
275862,Shem,Trumbly,9999-01-01
275863,Margo,Jording,9999-01-01
275865,Joydip,Fritzsche,9999-01-01
275872,Sadun,Thummel,9999-01-01
275873,Tuval,Haumacher,9999-01-01
275877,Ziya,Desikan,9999-01-01
275880,Geraldo,Picaronny,9999-01-01
275883,Kasidit,Cunliffe,9999-01-01
275890,Juyoung,Beutelspacher,9999-01-01
275891,Tonia,Minakawa,9999-01-01
275893,Jouni,Erev,9999-01-01
275896,Hongzue,Peha,9999-01-01
275907,Dekang,Birch,9999-01-01
275908,Bodo,Ratnaker,9999-01-01
275911,Mayuri,Cronan,9999-01-01
275920,Alselm,Luce,9999-01-01
275928,Manu,Braunmuhl,9999-01-01
275930,Nagui,Rosis,9999-01-01
275931,Manibrata,Dolinsky,9999-01-01
275932,Mantis,Millington,9999-01-01
275939,Serenella,Sethi,9999-01-01
275940,Gadiel,Setlzner,9999-01-01
275941,Vishwani,Zambonelli,9999-01-01
275944,Janche,Leonhardt,9999-01-01
275947,Dinah,Shinomoto,1994-04-21
275954,Shahid,Luan,1990-04-07
275955,Domenick,Menhoudj,9999-01-01
275957,Jaber,Poehlman,9999-01-01
275964,Dines,Shrader,9999-01-01
275966,Shawna,Esteva,1995-02-06
275967,Uno,Conry,9999-01-01
275977,Ibibia,Wilfing,9999-01-01
275978,Ramalingam,Kalefeld,9999-01-01
275980,Mostafa,Ponthieu,9999-01-01
275983,Steve,Lueh,9999-01-01
275985,Baruch,Baek,1998-01-17
275987,Wayne,Cichocki,9999-01-01
275988,Teiji,Kamber,1998-01-04
275990,Yakichi,Facello,9999-01-01
275991,Tzu,Staudhammer,9999-01-01
275997,Taiji,Hemaspaandra,1994-12-23
276002,Amabile,Albarhamtoshy,9999-01-01
276006,Gurbir,Iisaku,2000-12-19
276010,Khoa,Baig,9999-01-01
276019,Abdulla,Erev,9999-01-01
276026,Toney,Meriste,1999-08-21
276028,Guoxiang,Hutter,9999-01-01
276029,Mikhail,Bresenham,9999-01-01
276031,Suzette,Melter,9999-01-01
276033,Vesna,Milicia,9999-01-01
276034,Chinhyun,Pero,1999-06-26
276037,Alexius,Salverda,9999-01-01
276038,Yongqiao,Bellmore,1990-12-05
276040,Luigi,Lagarias,9999-01-01
276042,Valeska,Panangaden,9999-01-01
276044,Atreye,Whitcomb,9999-01-01
276046,Sanjai,Hartvigsen,9999-01-01
276048,Xiadong,Zucker,9999-01-01
276053,True,Lyonns,9999-01-01
276054,Manohar,Gils,9999-01-01
276056,Piyawadee,Frezza,9999-01-01
276058,Shiv,Tchuente,9999-01-01
276063,Tsvetan,Khalil,1988-05-31
276067,Jiann,Ressouche,9999-01-01
276072,Youjian,Bael,2000-12-08
276073,Hailing,Selenyi,9999-01-01
276074,Niranjan,Penz,9999-01-01
276079,Jessie,Brlek,9999-01-01
276087,Baziley,Schieder,9999-01-01
276088,Uma,Zastre,9999-01-01
276089,Achilleas,Goldhammer,9999-01-01
276090,Kristina,Frolund,1990-10-02
276091,Szabolcs,Halevi,9999-01-01
276098,Nathalie,Plesums,1997-03-16
276107,Mantis,Luke,9999-01-01
276112,Halsur,Swist,9999-01-01
276113,Rosli,Griswold,9999-01-01
276114,Moni,Zuberek,9999-01-01
276117,Christfried,Buescher,9999-01-01
276118,Sanjai,Schaft,9999-01-01
276120,Kazuhito,Peris,9999-01-01
276127,Hsiangchu,Broomell,9999-01-01
276128,Mohan,Alvarado,9999-01-01
276140,Francesca,Ramsay,9999-01-01
276143,Vishv,Hedayat,9999-01-01
276153,Kazuhito,Copas,9999-01-01
276162,Erzsebet,Herbst,2000-05-04
276166,Qingxiang,DuBourdieux,9999-01-01
276173,Snehasis,Krychniak,1995-07-22
276174,Karoline,Litecky,9999-01-01
276176,Cordelia,Kading,9999-01-01
276177,Augustine,Rettelbach,9999-01-01
276178,Jacqueline,Gerlach,9999-01-01
276179,Stein,Matteis,9999-01-01
276197,Anestis,Peha,1997-10-19
276200,Divier,Loncour,1997-12-31
276218,Leucio,Muhlberg,1998-03-28
276222,Manu,Stellhorn,9999-01-01
276224,Xianlong,Luft,9999-01-01
276225,Xianlong,Tokunaga,9999-01-01
276228,Seongbin,Bierbaum,9999-01-01
276236,Suzette,Levergood,9999-01-01
276240,Aamod,Kitsuregawa,9999-01-01
276242,Nikolaus,Itzigehl,9999-01-01
276243,Kolar,Nittel,9999-01-01
276244,Shigeichiro,Hofmeyr,9999-01-01
276245,Kwee,Merks,9999-01-01
276254,Saddek,Kalorkoti,9999-01-01
276255,Edwin,Kriebel,9999-01-01
276258,Ulf,Denis,9999-01-01
276261,Sudhanshu,Hooghiemstra,2001-09-24
276262,Dmitry,Reeken,9999-01-01
276263,Sverrir,Braunmuhl,9999-01-01
276264,Marla,Decaestecker,9999-01-01
276266,Saniya,Sherertz,1998-06-04
276268,Souichi,Cmelik,9999-01-01
276271,Masaki,Lamparter,9999-01-01
276272,Sverrir,Aloisi,9999-01-01
276273,Anyuan,Kushnir,9999-01-01
276275,Denis,Nanard,9999-01-01
276281,Luise,Schurmann,9999-01-01
276287,Weiru,Kropf,9999-01-01
276289,Yuchang,Gilg,9999-01-01
276292,Domenico,Peres,9999-01-01
276293,Munehiko,Covnot,9999-01-01
276294,Indrajit,Gecsei,9999-01-01
276296,Tomoyuki,Munawer,9999-01-01
276299,Frazer,Bierman,9999-01-01
276314,Evgueni,Demke,9999-01-01
276317,Hausi,Iwayama,9999-01-01
276318,Rosella,Neiman,9999-01-01
276319,Yuichiro,Khalid,1998-04-05
276327,Lijie,Kadhim,9999-01-01
276335,Martina,Whitcomb,9999-01-01
276337,Boguslaw,Polajnar,9999-01-01
276342,Gritta,Swiler,9999-01-01
276344,Mana,Vieri,9999-01-01
276345,Martijn,Orsini,9999-01-01
276346,Zito,Chappelet,9999-01-01
276347,Shichao,Buchter,2001-06-03
276349,Susanna,Vigier,9999-01-01
276355,Alejandro,Matzen,9999-01-01
276359,Honesty,Soicher,9999-01-01
276360,Berry,Gerlach,9999-01-01
276362,Miomir,Ritzmann,2001-12-24
276364,Parviz,Leuchs,9999-01-01
276369,Alexius,Hardjono,9999-01-01
276370,Kshitij,Menhoudj,2000-03-04
276371,Khaled,Rubsam,9999-01-01
276377,Kinh,Delaune,2001-09-18
276378,Wanqing,Luiz,9999-01-01
276381,Genki,Kirkerud,9999-01-01
276389,Van,Hofman,1989-05-23
276393,Franziska,Lakshmanan,9999-01-01
276395,Udo,Fujisaki,1992-03-04
276403,Maria,Yurek,9999-01-01
276405,Weiru,Guerreiro,9999-01-01
276409,Mingsen,Cools,9999-01-01
276412,Tadahiro,Cappello,9999-01-01
276413,Kwangho,Mellouli,9999-01-01
276415,Yannis,Segond,9999-01-01
276416,Moon,Ishibashi,1997-11-29
276423,Tadanori,Billawala,9999-01-01
276426,Christophe,Narahari,9999-01-01
276431,Vishu,VanScheik,9999-01-01
276433,Dante,Morton,9999-01-01
276437,Lein,Sabnani,9999-01-01
276448,Berna,Capobianchi,1997-11-19
276450,Sachin,Budinsky,9999-01-01
276451,Xiaoqiu,Riefers,9999-01-01
276455,Remko,Awdeh,9999-01-01
276457,Oldrich,Hellwagner,9999-01-01
276458,Christfried,Litvinov,9999-01-01
276463,Kyoichi,Vandervoorde,9999-01-01
276464,Guiseppe,Luks,9999-01-01
276466,Yucel,Vasanthakumar,9999-01-01
276467,Duangkaew,Griswold,9999-01-01
276468,Rosalie,DuCasse,9999-01-01
276471,Prodip,Makrucki,1998-07-01
276474,Arunachalam,Baba,9999-01-01
276475,Susanne,Passino,9999-01-01
276476,Susuma,Kropf,9999-01-01
276481,Joydip,Cyre,1999-11-11
276484,Limsoon,Flasterstein,9999-01-01
276486,Yannis,Rosen,9999-01-01
276488,Shuji,Cromarty,9999-01-01
276494,Xiaopeng,Ermel,9999-01-01
276495,Soenke,Magliocco,9999-01-01
276497,Valery,Schieder,9999-01-01
276499,Neelam,Erbe,1997-12-23
276502,Indrajit,Segond,9999-01-01
276503,Tesuro,Schrooten,9999-01-01
276507,Remko,Masaki,9999-01-01
276514,Zvonko,Ozery,1989-10-13
276515,Hercules,Granlund,9999-01-01
276517,Kitty,Matzke,9999-01-01
276518,Giri,Vakili,1987-10-26
276524,Parto,Stafford,9999-01-01
276528,Shushma,Setia,2002-02-11
276531,Michaela,Litvinov,9999-01-01
276540,Marke,Fioravanti,1996-06-28
276541,Pranav,Krohm,9999-01-01
276542,Leif,Pintelas,9999-01-01
276543,Georg,Vanwelkenhuysen,9999-01-01
276545,Uri,Mungall,2000-07-20
276546,Gou,Benantar,9999-01-01
276565,Djelloul,Camurati,1995-03-29
276571,Alair,Benzaken,9999-01-01
276576,Guadalupe,McClurg,9999-01-01
276578,Sibyl,Luff,9999-01-01
276584,Toshiki,Shobatake,9999-01-01
276586,Constantine,Janetzko,1999-03-10
276597,Taegyun,Veldwijk,1993-04-15
276607,Shietung,Billingsley,9999-01-01
276612,Xuejia,Rothe,1988-05-01
276616,Weiyi,Grospietsch,2001-04-22
276619,Jasminko,Vickson,9999-01-01
276622,Jiong,Eiron,1999-05-04
276626,Baruch,Aseltine,9999-01-01
276627,Dzung,Tempesti,9999-01-01
276632,Otmar,Menyhert,1994-04-06
276633,Shin,Birdsall,9999-01-01
276636,Vishwani,Lorys,9999-01-01
276640,Vidya,Gulik,1997-12-05
276643,Rosli,Stroustrup,9999-01-01
276644,Iara,Fasbender,2000-09-27
276646,Leni,Muniz,9999-01-01
276648,Mokhtar,Tetzlaff,9999-01-01
276650,Itzchak,Yeung,9999-01-01
276657,Reinhold,Wrigley,9999-01-01
276659,Sedat,McAffer,9999-01-01
276666,Kwok,Jeong,9999-01-01
276668,Subhada,Cappello,9999-01-01
276670,Vasilis,Hegner,9999-01-01
276677,Danel,Kalafatis,1994-07-04
276681,Stabislas,Casperson,9999-01-01
276683,Jingling,Shackel,9999-01-01
276685,Pradeep,Piveteau,9999-01-01
276686,Reinhold,Solares,9999-01-01
276691,Otmar,Hegner,9999-01-01
276693,Chrisa,Condotta,9999-01-01
276694,Ymte,Emmerich,9999-01-01
276695,Katsuyuki,Menhoudj,9999-01-01
276696,Rasiah,Ebeling,9999-01-01
276700,Kousuke,Kaiser,9999-01-01
276701,Arto,Skrikant,1988-04-12
276705,Kristinn,Walston,9999-01-01
276714,Serap,Krybus,9999-01-01
276715,Teiji,Castellani,9999-01-01
276719,Kankanahalli,Cusworth,9999-01-01
276720,Guadalupe,Solovay,9999-01-01
276722,Uzi,Verhoeff,2001-10-30
276723,Aruna,Chappelet,9999-01-01
276727,Kinh,Teitelbaum,9999-01-01
276728,Ziya,Boreale,9999-01-01
276729,Radhakrishnan,Lubachevsky,1998-03-19
276733,Sungwon,Schonegge,9999-01-01
276739,Nevio,Birta,9999-01-01
276740,Yaghout,Bharadwaj,1987-06-13
276741,Ramya,Colorni,9999-01-01
276744,Ipke,Schaap,9999-01-01
276746,Holgard,Unno,9999-01-01
276747,JoAnne,Ressouche,9999-01-01
276749,Barna,Farrar,9999-01-01
276755,Xuedong,Hartvigsen,9999-01-01
276764,Xiaoheng,Emmart,9999-01-01
276766,Mircea,Axelband,2000-11-20
276767,Richara,Ernst,9999-01-01
276768,Barry,Chinal,1988-12-08
276771,Tremaine,Moehrke,9999-01-01
276773,Parke,Pearson,9999-01-01
276774,Bader,Barriga,9999-01-01
276776,Nirmal,Krzyzanowski,2001-02-14
276781,Atreye,Merle,9999-01-01
276786,Arvind,Domenig,9999-01-01
276792,Gretta,Kakkad,9999-01-01
276797,Larisa,Erdi,9999-01-01
276800,Honglan,Remmele,9999-01-01
276812,Richard,Farrel,1999-11-13
276814,Lalit,Chandrasekhar,1995-03-13
276818,Mats,Remmers,9999-01-01
276820,Divier,Stentiford,9999-01-01
276822,Hironobu,Suomi,2000-10-25
276824,Zsolt,Setia,9999-01-01
276831,Kwangyoen,Olivero,9999-01-01
276835,Vishwani,Lagarias,9999-01-01
276837,Gina,Farrag,9999-01-01
276841,Jacqueline,Uludag,9999-01-01
276844,Elzbieta,Peltason,9999-01-01
276847,Salvador,Massonet,9999-01-01
276848,Diederik,Staylopatis,9999-01-01
276850,Malu,Belinskaya,1992-02-19
276851,Holgard,McFarlin,9999-01-01
276854,Kamran,Rattan,9999-01-01
276859,Hilary,Fontet,9999-01-01
276864,Arne,Hanabata,9999-01-01
276867,Duro,Bain,1997-01-29
276873,Yurij,Haldar,9999-01-01
276876,Anoosh,Quittner,9999-01-01
276878,Yechiam,Ravishankar,9999-01-01
276879,Matt,Leppanen,9999-01-01
276880,Ramalingam,Kobuchi,9999-01-01
276884,Weiwu,Lemarechal,9999-01-01
276889,Shahar,Bugaenko,1993-11-01
276890,Tamiya,Katalagarianos,2000-10-19
276891,Temple,Erman,9999-01-01
276896,Chiranjit,Glowinski,9999-01-01
276898,Cristinel,Chaudhury,9999-01-01
276900,Suvo,Laurillard,2002-07-03
276910,Pranas,Matheson,9999-01-01
276912,Youssef,Schiettecatte,9999-01-01
276913,Charmane,Backhouse,9999-01-01
276915,Huican,Rajcani,9999-01-01
276918,Yongqiao,Garnham,9999-01-01
276926,Mads,Beidas,9999-01-01
276927,Berry,Codenie,1999-01-14
276928,Dinah,Maraist,9999-01-01
276932,Genta,Vesel,9999-01-01
276933,Raimond,Heemskerk,1997-04-03
276941,Bogdan,Plavsic,1996-11-22
276943,Macha,Hardjono,9999-01-01
276944,Arlette,Picco,9999-01-01
276945,Vasilii,Argence,9999-01-01
276947,Dinkar,Yoshizawa,9999-01-01
276948,Adel,Businaro,9999-01-01
276950,Berthier,Sewelson,9999-01-01
276952,Hugo,Juneja,9999-01-01
276954,Shahaf,Matteis,1989-08-09
276961,Tomoyuki,Birnbaum,9999-01-01
276969,Eishiro,Garnier,2001-02-14
276971,Abdulah,Kropp,9999-01-01
276972,Cordelia,Butner,9999-01-01
276975,Vugranam,Cappelli,9999-01-01
276976,Woody,Terkki,1998-12-28
276978,Jenwei,Ginneken,9999-01-01
276981,Danai,Perfilyeva,9999-01-01
276982,Hairong,Delgrange,9999-01-01
276986,Alenka,Rajala,9999-01-01
276989,Kensei,Garnham,9999-01-01
276993,Rasikan,Macedo,2001-01-30
276999,Xudong,Lamba,9999-01-01
277003,Hitofumi,Cyre,9999-01-01
277016,Makato,Frolund,9999-01-01
277018,Magdalena,Serre,9999-01-01
277019,Toshimi,Cherinka,9999-01-01
277020,Fumiya,Claffy,9999-01-01
277021,Akemi,Hebert,9999-01-01
277025,Kyoichi,Dichev,9999-01-01
277029,Fumiyo,Bade,9999-01-01
277032,Shounak,Kaiserswerth,9999-01-01
277033,Paloma,Thorelli,9999-01-01
277035,Hidefumi,Ramsay,9999-01-01
277037,Gaurav,Swick,9999-01-01
277038,Ottavia,Oberman,9999-01-01
277045,Rutger,Gecsei,9999-01-01
277046,Dipayan,Karcich,9999-01-01
277049,Jaihie,Erde,9999-01-01
277055,Insup,Sichman,9999-01-01
277060,Eckart,Brodal,9999-01-01
277065,Izaskun,Garnier,2001-06-24
277066,Yongmao,Uchoa,9999-01-01
277074,Toshimo,Melski,1999-05-06
277075,Alois,Breugel,9999-01-01
277077,Abdulah,Jarecki,1997-08-13
277082,Phule,Belinskaya,9999-01-01
277085,Alper,Vasanthakumar,9999-01-01
277086,Felicidad,Felder,9999-01-01
277094,Genki,Berztiss,9999-01-01
277095,Atilio,Kaelbling,9999-01-01
277101,Froduald,Rando,9999-01-01
277105,Gurbir,Bernatsky,1995-09-01
277123,Miquel,Schnabel,9999-01-01
277127,Kirk,Luby,2002-04-18
277129,Uma,Besancenot,9999-01-01
277130,Bojan,Passino,9999-01-01
277134,Tadahiko,Pettey,9999-01-01
277137,Neven,Mullainathan,9999-01-01
277143,Vasilis,Farrel,9999-01-01
277144,Vishv,Munck,9999-01-01
277146,Frazer,Lodder,9999-01-01
277153,Giap,Lindenbaum,9999-01-01
277156,Mitsuyuki,Kalsbeek,2002-05-06
277157,Boutros,Fasbender,9999-01-01
277160,Adamantios,Pouyioutas,9999-01-01
277165,Takanari,Lally,9999-01-01
277166,Yuchang,Poehlman,9999-01-01
277172,Yongmin,Sluis,9999-01-01
277182,Alejandra,Comyn,9999-01-01
277187,Arlette,Shinomoto,9999-01-01
277203,Shigeichiro,Piancastelli,9999-01-01
277204,Garnik,Busillo,9999-01-01
277205,Candida,Pokrovskii,1998-10-14
277209,Fox,Levergood,9999-01-01
277212,Jaques,Candan,9999-01-01
277216,Xuejia,Bresenham,2002-04-28
277220,Shakhar,Daescu,9999-01-01
277224,Alassane,Baby,9999-01-01
277235,Ayakannu,Ashish,9999-01-01
277239,Sven,Lanzelotte,9999-01-01
277242,Brigham,Aumann,9999-01-01
277246,Filipp,Yurov,9999-01-01
277248,Barna,Erni,9999-01-01
277252,Sampalli,Gurbaxani,9999-01-01
277253,Francesca,Poehlman,9999-01-01
277255,Quingbo,Businaro,9999-01-01
277258,Jianhao,Sgarro,1999-10-09
277274,Uli,Peternell,9999-01-01
277276,Marsha,Figueira,9999-01-01
277280,Yakichi,Markovitch,9999-01-01
277281,Shahar,Lieberherr,9999-01-01
277286,Petter,Himler,9999-01-01
277287,Guoxiang,Milicic,9999-01-01
277288,Juyoung,Rosen,1998-07-26
277290,Masali,Kalefeld,9999-01-01
277292,Felicidad,Muchinsky,9999-01-01
277294,Teiji,Thombley,9999-01-01
277295,Youjian,Candan,1995-12-20
277296,Xiaoshan,Randi,9999-01-01
277297,Srinidhi,Ramalingam,9999-01-01
277298,Phuoc,Garnier,9999-01-01
277302,Rosli,Shokrollahi,1993-02-03
277308,Patricio,Matzat,9999-01-01
277312,Jianhua,Muchinsky,2000-08-24
277318,Niclas,Zambonelli,2000-05-13
277319,Qingxiang,Bressoud,1995-04-15
277328,Mooi,Yurek,1998-09-30
277330,Tsuneo,Brobst,9999-01-01
277331,Uno,Ghalwash,9999-01-01
277332,Chaitali,Bondorf,9999-01-01
277334,Xianlong,Oppitz,9999-01-01
277336,Moss,Merlo,9999-01-01
277339,Djelloul,Kamble,1990-10-23
277348,Raimond,Parhami,1996-12-05
277350,Teiji,Morrow,9999-01-01
277351,JiYoung,Ramsey,1998-12-14
277353,Felicidad,Tetzlaff,9999-01-01
277357,Nathan,Itschner,2000-07-21
277358,Sahrah,Brizzi,9999-01-01
277359,Kazuhide,Serna,1997-06-03
277361,Cedric,Nilsson,9999-01-01
277366,Susanna,Weisert,9999-01-01
277372,Koichi,Terkki,9999-01-01
277376,Indrajit,Unno,9999-01-01
277380,Xinan,Deville,9999-01-01
277382,Piyawadee,Verhoeff,9999-01-01
277383,Marie,Muchinsky,1993-11-11
277384,Hercules,Maliniak,9999-01-01
277387,Werner,Karlin,9999-01-01
277389,Yefim,Zlotek,9999-01-01
277393,Xianlong,Braunmuhl,9999-01-01
277404,Goo,Dechter,9999-01-01
277409,Eran,Tomescu,9999-01-01
277411,Shushma,Thorelli,2000-02-22
277415,Xiaoqiang,Ramamoorthy,9999-01-01
277418,Kasidit,Terekhov,9999-01-01
277423,Paloma,Baranowski,9999-01-01
277426,Huican,Beetstra,1997-04-02
277436,Yucel,Carrere,9999-01-01
277442,Hirochika,Pero,9999-01-01
277452,Maia,Wiegley,9999-01-01
277455,Luigi,Kermarrec,9999-01-01
277465,Hiroyasu,Ponthieu,9999-01-01
277467,Zhiwei,Lalonde,1996-12-08
277472,Bernd,Lung,9999-01-01
277473,Petter,Azevdeo,1999-08-16
277474,Zhenhua,Shigei,9999-01-01
277476,Yefim,Peris,9999-01-01
277490,Samphel,Lichtman,9999-01-01
277494,Kinh,Coullard,9999-01-01
277495,Etsuo,Couchot,9999-01-01
277496,Masaki,Zeleznik,9999-01-01
277501,Sastry,Lupu,9999-01-01
277502,Selwyn,Rossi,9999-01-01
277503,Eberhardt,Gomatam,9999-01-01
277506,Dipayan,Sidou,9999-01-01
277508,Gita,Basart,1996-05-02
277510,Bouchung,Roccetti,9999-01-01
277511,Yuriy,Tasistro,9999-01-01
277515,Nirmal,Birke,9999-01-01
277518,Luigi,Demizu,9999-01-01
277521,DeForest,Bazzichi,2000-02-28
277523,Yuqun,Fabrizio,9999-01-01
277526,Jinpo,Nittel,9999-01-01
277528,Zorica,Eugenio,9999-01-01
277531,Gen,Constantine,9999-01-01
277537,Mayumi,Oehlmann,9999-01-01
277542,Aran,Riexinger,9999-01-01
277549,Shunichi,Nilsson,1999-12-18
277554,Jianhao,Perry,9999-01-01
277558,Herbert,Luit,2001-12-31
277561,Premsyl,Jakobus,9999-01-01
277566,Jinya,Kumaresan,9999-01-01
277571,Ingmar,Ponthieu,9999-01-01
277572,Qingxiang,McFarlan,1989-07-27
277577,Arvin,Ruemmler,9999-01-01
277580,Jaques,Schaar,9999-01-01
277584,Keiichiro,Kusakabe,1999-03-15
277587,Gladys,Uhrik,9999-01-01
277588,Kensei,Guerreiro,9999-01-01
277592,Rafael,Eiron,9999-01-01
277595,Freyja,Polupanov,9999-01-01
277597,Remco,Pillow,9999-01-01
277598,Xiadong,Kranzdorf,9999-01-01
277600,Maya,Eiter,1997-01-25
277606,Gina,Muhlberg,9999-01-01
277608,Vasilis,Pettis,9999-01-01
277612,Lokesh,Flowers,9999-01-01
277619,Jovan,Danecki,9999-01-01
277620,Zijian,Rande,9999-01-01
277621,Shin,Lorch,9999-01-01
277624,Werner,Waleschkowski,9999-01-01
277625,Giap,Suppi,9999-01-01
277628,Gil,Varker,1991-03-17
277632,Yucai,Benner,1997-12-03
277633,Rimli,Solares,9999-01-01
277636,Kazuhiko,Mateescu,9999-01-01
277637,Margo,Cichocki,9999-01-01
277639,Greger,Jahnichen,2000-03-28
277641,Noritoshi,Aloisi,9999-01-01
277645,Alexius,Heering,1997-06-03
277646,Oscar,Pettit,9999-01-01
277655,Kien,Setia,9999-01-01
277656,Pramod,Mattern,2002-03-31
277657,Sanjoy,Botman,1995-12-14
277660,Mostafa,Ishibashi,1998-01-07
277661,Hilari,Bednarek,9999-01-01
277666,Prasadram,Ramsey,9999-01-01
277682,Flemming,Cyne,2002-05-11
277683,Abdelghani,Restivo,2002-06-09
277694,Ute,Androutsos,9999-01-01
277695,Panayotis,Baaleh,1998-12-25
277700,Joydip,Yurek,9999-01-01
277702,Bodh,Lindenbaum,9999-01-01
277707,Oguz,Muntz,1990-09-23
277708,Ayonca,Tsukune,9999-01-01
277709,Supot,Leonhardt,9999-01-01
277713,Jeanna,Sudkamp,9999-01-01
277717,Danai,Setiz,9999-01-01
277719,Greger,Vecchi,2000-10-15
